Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
01.05.0072;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 21, Segment 71. Dokumentation gem. DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;84.93;Kabelbau
02.02.0073;Erdarbeiten Aushub bis 1.77 m;Erdarbeiten: Aushub bis 2.39 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 40, Segment 463. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;52.32;Erdarbeiten
03.11.0074;Leitung DN180 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN125 aus GfK in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 3, Segment 412. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;78.85;Leitungen
04.11.0075;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 331. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;124.73;Schachtbau
05.04.0076;Asphalteinbau AC 11 D 10 cm;Asphalteinbau: SMA 8 S Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 33, Segment 129. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;29.2;Straßenbau
06.10.0077;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 8, Segment 483. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;37.62;Pflaster
07.06.0078;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 4, Segment 398. Ausführung gem. DAfStb-Richtlinie, DIN 1998. Abrechnung nach m³. Nachweis: As‑Built.;m³;53.24;Betonbau
08.12.0079;Entwässerungsleitung DN1000 Steinzeug;Entwässerungsleitung DN250 aus KG mit Gefälle 0.6 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 39, Segment 404. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;73.44;Entwässerung
09.02.0080;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 35, Segment 101. Dokumentation gem. DIN 1045‑2, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;30.84;Kabelbau
10.10.0081;Erdarbeiten Aushub bis 0.98 m;Erdarbeiten: Aushub bis 1.18 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 49, Segment 324. Ausführung nach DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;52.42;Erdarbeiten
11.05.0082;Leitung DN32 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus GfK in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 32, Segment 351. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;56.65;Leitungen
12.07.0083;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 38, Segment 241. Ausführung gem. DIN 1045‑2, DIN 1998, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;942.85;Schachtbau
01.10.0084;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: AC 11 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 24, Segment 347. Verdichtung und Ebenheit nach DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;21.8;Straßenbau
02.05.0085;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 5 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 14, Segment 114. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;18.7;Pflaster
03.05.0086;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XA1, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 4, Segment 367. Ausführung gem. DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;55.06;Betonbau
04.02.0087;Entwässerungsleitung DN200 Beton;Entwässerungsleitung DN500 aus KG mit Gefälle 2.02 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 46, Segment 375. Ausführung nach DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;73.97;Entwässerung
05.10.0088;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 40, Segment 169. Dokumentation gem. DIN 18300, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;48.61;Kabelbau
06.04.0089;Erdarbeiten Aushub bis 2.53 m;Erdarbeiten: Aushub bis 0.99 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 42, Segment 360. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;36.33;Erdarbeiten
07.07.0090;Leitung DN125 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus PVC-U in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 3, Segment 45. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;18.77;Leitungen
08.05.0091;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 354. Ausführung gem. DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;922.14;Schachtbau
09.10.0092;Asphalteinbau AC 11 D 8 cm;Asphalteinbau: SMA 11 S Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 41, Segment 366. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;25.24;Straßenbau
10.07.0093;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 45, Segment 402. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;8.8;Pflaster
11.05.0094;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XF3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 14, Segment 365. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;23.67;Betonbau
12.01.0095;Entwässerungsleitung DN1000 Beton;Entwässerungsleitung DN250 aus PP-HM mit Gefälle 0.58 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 6, Segment 341. Ausführung nach DAfStb-Richtlinie, DIN 1998. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;49.56;Entwässerung
01.06.0096;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 41, Segment 215. Dokumentation gem. DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;36.22;Kabelbau
02.03.0097;Erdarbeiten Aushub bis 2.25 m;Erdarbeiten: Aushub bis 1.43 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 30, Segment 204. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;41.42;Erdarbeiten
03.04.0098;Leitung DN280 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus GfK in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 1, Segment 266. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;74.0;Leitungen
04.12.0099;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1500, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 49, Segment 111. Ausführung gem. DIN 18300, DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;158.76;Schachtbau
05.12.0100;Asphalteinbau AC 11 D 4 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 49, Segment 408. Verdichtung und Ebenheit nach DIN 4124, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;27.41;Straßenbau
06.10.0101;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 214. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Messprotokoll.;m²;19.23;Pflaster
07.11.0102;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XC2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 35, Segment 295. Ausführung gem. DIN 1045‑2, DIN 4124. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;35.05;Betonbau
08.07.0103;Entwässerungsleitung DN300 KG;Entwässerungsleitung DN1000 aus PP-HM mit Gefälle 2.92 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, TV-Inspektion. Abschnitt 33, Segment 211. Ausführung nach DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;31.55;Entwässerung
09.05.0104;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 13, Segment 442. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;84.14;Kabelbau
10.10.0105;Erdarbeiten Aushub bis 0.84 m;Erdarbeiten: Aushub bis 2.13 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 40, Segment 138. Ausführung nach DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;20.43;Erdarbeiten
11.03.0106;Leitung DN315 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 22, Segment 101. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;29.09;Leitungen
12.08.0107;Fertigteilschacht DN600 setzen;Fertigteilschacht DN600, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 37, Segment 224. Ausführung gem. DIN 1045‑2, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;383.63;Schachtbau
01.02.0108;Asphalteinbau Gussasphalt GA 11 6 cm;Asphalteinbau: AC 16 D Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 36, Segment 218. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;23.3;Straßenbau
02.10.0109;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 34, Segment 201. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;42.14;Pflaster
03.09.0110;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XD2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 26, Segment 461. Ausführung gem. DIN 18300, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;21.96;Betonbau
04.07.0111;Entwässerungsleitung DN600 Beton;Entwässerungsleitung DN250 aus Steinzeug mit Gefälle 1.19 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 32, Segment 239. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998. Abrechnung nach m. Nachweis: Messprotokoll.;m;56.48;Entwässerung
05.04.0112;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 30, Segment 316. Dokumentation gem. DIN 1045‑2, DIN 4124. Abrechnung nach m. Nachweis: Materialzertifikate.;m;5.91;Kabelbau
06.08.0113;Erdarbeiten Aushub bis 1.86 m;Erdarbeiten: Aushub bis 1.33 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 20, Segment 69. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;14.61;Erdarbeiten
07.08.0114;Leitung DN200 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 216. Dichtheitsprüfung gemäß DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;85.35;Leitungen
08.01.0115;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 336. Ausführung gem. DIN 1045‑2, DIN EN 1610, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;716.78;Schachtbau
09.07.0116;Asphalteinbau PA 11 12 cm;Asphalteinbau: AC 22 T S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 43, Segment 33. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;28.15;Straßenbau
10.03.0117;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 53. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;18.81;Pflaster
11.11.0118;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 4, Segment 422. Ausführung gem. DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;24.83;Betonbau
12.11.0119;Entwässerungsleitung DN600 Beton;Entwässerungsleitung DN150 aus PP-HM mit Gefälle 2.34 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 18, Segment 136. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;55.05;Entwässerung
01.07.0120;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 46, Segment 42. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;41.97;Kabelbau
02.01.0121;Erdarbeiten Aushub bis 1.87 m;Erdarbeiten: Aushub bis 1.29 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 26, Segment 34. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;20.51;Erdarbeiten
03.02.0122;Leitung DN225 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 10, Segment 190. Dichtheitsprüfung gemäß DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;53.7;Leitungen
04.06.0123;Fertigteilschacht DN600 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 2, Segment 412. Ausführung gem. DIN 18300, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;81.48;Schachtbau
05.09.0124;Asphalteinbau AC 16 D 11 cm;Asphalteinbau: SMA 11 S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 44, Segment 259. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;20.88;Straßenbau
06.08.0125;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 40, Segment 9. Ausführung nach DIN 1045‑2, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;22.8;Pflaster
07.01.0126;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XC2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 22, Segment 139. Ausführung gem. DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;50.94;Betonbau
08.03.0127;Entwässerungsleitung DN500 Beton;Entwässerungsleitung DN1000 aus PP-HM mit Gefälle 1.13 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 45, Segment 286. Ausführung nach DIN 1045‑2, DIN EN 1610. Abrechnung nach m. Nachweis: Materialzertifikate.;m;81.06;Entwässerung
09.08.0128;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Warnband, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 5, Segment 72. Dokumentation gem. DIN 1045‑2, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;82.41;Kabelbau
10.10.0129;Erdarbeiten Aushub bis 1.57 m;Erdarbeiten: Aushub bis 1.39 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 14, Segment 191. Ausführung nach DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;41.67;Erdarbeiten
11.01.0130;Leitung DN75 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 6, Segment 345. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;51.47;Leitungen
12.01.0131;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 25, Segment 40. Ausführung gem. DIN 1998, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;369.32;Schachtbau
01.12.0132;Asphalteinbau SMA 11 S 5 cm;Asphalteinbau: PA 11 Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 33, Segment 29. Verdichtung und Ebenheit nach DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;29.69;Straßenbau
02.06.0133;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 13, Segment 408. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;43.7;Pflaster
03.07.0134;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XD2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 28, Segment 378. Ausführung gem. DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;27.06;Betonbau
04.12.0135;Entwässerungsleitung DN315 PP-HM;Entwässerungsleitung DN800 aus PP-HM mit Gefälle 1.11 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 44, Segment 280. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;75.9;Entwässerung
05.07.0136;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse H07RN-F 5G16 mit Warnband, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 14, Segment 217. Dokumentation gem. DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;35.77;Kabelbau
06.02.0137;Erdarbeiten Aushub bis 1.01 m;Erdarbeiten: Aushub bis 1.73 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 3, Segment 487. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;23.92;Erdarbeiten
07.09.0138;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 27, Segment 183. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;51.4;Leitungen
