Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
02.05.0529;Erdarbeiten Aushub bis 2.14 m;Erdarbeiten: Aushub bis 1.53 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 23, Segment 372. Ausführung nach DAfStb-Richtlinie, DIN 18300. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;43.4;Erdarbeiten
10.05.0537;Erdarbeiten Aushub bis 1.4 m;Erdarbeiten: Aushub bis 1.25 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 8, Segment 128. Ausführung nach DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;51.36;Erdarbeiten
06.02.0545;Erdarbeiten Aushub bis 0.83 m;Erdarbeiten: Aushub bis 1.11 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 23, Segment 427. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;20.58;Erdarbeiten
02.07.0553;Erdarbeiten Aushub bis 2.33 m;Erdarbeiten: Aushub bis 2.72 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 7, Segment 190. Ausführung nach DIN 18300, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;55.68;Erdarbeiten
10.12.0561;Erdarbeiten Aushub bis 1.43 m;Erdarbeiten: Aushub bis 2.44 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 1, Segment 414. Ausführung nach DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;28.57;Erdarbeiten
06.09.0569;Erdarbeiten Aushub bis 2.8 m;Erdarbeiten: Aushub bis 1.91 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 12, Segment 429. Ausführung nach DIN 1045‑2, DIN EN 1610. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;16.57;Erdarbeiten
02.02.0577;Erdarbeiten Aushub bis 2.08 m;Erdarbeiten: Aushub bis 0.94 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 44, Segment 183. Ausführung nach DIN 18300, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;14.3;Erdarbeiten
10.07.0585;Erdarbeiten Aushub bis 2.96 m;Erdarbeiten: Aushub bis 1.74 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 33, Segment 425. Ausführung nach DAfStb-Richtlinie, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;63.3;Erdarbeiten
06.07.0593;Erdarbeiten Aushub bis 2.64 m;Erdarbeiten: Aushub bis 1.85 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 50, Segment 496. Ausführung nach DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;25.88;Erdarbeiten
02.04.0601;Erdarbeiten Aushub bis 0.98 m;Erdarbeiten: Aushub bis 1.79 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 42, Segment 287. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;26.1;Erdarbeiten
10.10.0609;Erdarbeiten Aushub bis 1.99 m;Erdarbeiten: Aushub bis 1.12 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 18, Segment 163. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;27.95;Erdarbeiten
06.05.0617;Erdarbeiten Aushub bis 0.98 m;Erdarbeiten: Aushub bis 2.44 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 24, Segment 1. Ausführung nach DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;46.24;Erdarbeiten
02.10.0625;Erdarbeiten Aushub bis 1.19 m;Erdarbeiten: Aushub bis 2.84 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 41, Segment 388. Ausführung nach DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;16.69;Erdarbeiten
10.12.0633;Erdarbeiten Aushub bis 1.63 m;Erdarbeiten: Aushub bis 2.31 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 22, Segment 458. Ausführung nach DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;47.42;Erdarbeiten
06.01.0641;Erdarbeiten Aushub bis 1.69 m;Erdarbeiten: Aushub bis 2.01 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 41, Segment 91. Ausführung nach DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;26.43;Erdarbeiten
02.08.0649;Erdarbeiten Aushub bis 2.68 m;Erdarbeiten: Aushub bis 1.18 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 25, Segment 425. Ausführung nach DIN 18300, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;51.15;Erdarbeiten
10.01.0657;Erdarbeiten Aushub bis 2.0 m;Erdarbeiten: Aushub bis 0.91 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 49, Segment 461. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;24.6;Erdarbeiten
06.06.0665;Erdarbeiten Aushub bis 2.97 m;Erdarbeiten: Aushub bis 1.74 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 25, Segment 260. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;56.99;Erdarbeiten
02.02.0673;Erdarbeiten Aushub bis 0.97 m;Erdarbeiten: Aushub bis 1.58 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 33, Segment 314. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;56.94;Erdarbeiten
10.01.0681;Erdarbeiten Aushub bis 2.01 m;Erdarbeiten: Aushub bis 1.48 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 39, Segment 201. Ausführung nach DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;50.12;Erdarbeiten
06.07.0689;Erdarbeiten Aushub bis 2.19 m;Erdarbeiten: Aushub bis 1.82 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 48, Segment 50. Ausführung nach DAfStb-Richtlinie, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;29.91;Erdarbeiten
02.03.0697;Erdarbeiten Aushub bis 2.26 m;Erdarbeiten: Aushub bis 2.43 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 14, Segment 262. Ausführung nach DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;36.36;Erdarbeiten
10.02.0705;Erdarbeiten Aushub bis 2.29 m;Erdarbeiten: Aushub bis 1.91 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 48, Segment 162. Ausführung nach DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;24.31;Erdarbeiten
06.07.0713;Erdarbeiten Aushub bis 2.57 m;Erdarbeiten: Aushub bis 1.96 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 27, Segment 452. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;41.67;Erdarbeiten
02.01.0721;Erdarbeiten Aushub bis 2.27 m;Erdarbeiten: Aushub bis 2.28 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 39, Segment 375. Ausführung nach DIN 4124, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;51.4;Erdarbeiten
10.01.0729;Erdarbeiten Aushub bis 1.53 m;Erdarbeiten: Aushub bis 2.24 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 40, Segment 120. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;38.07;Erdarbeiten
06.11.0737;Erdarbeiten Aushub bis 1.63 m;Erdarbeiten: Aushub bis 2.89 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 30, Segment 298. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;54.35;Erdarbeiten
02.08.0745;Erdarbeiten Aushub bis 2.19 m;Erdarbeiten: Aushub bis 2.37 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 25, Segment 190. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN 1998. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;64.2;Erdarbeiten
10.12.0753;Erdarbeiten Aushub bis 2.15 m;Erdarbeiten: Aushub bis 2.06 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 8, Segment 318. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;51.83;Erdarbeiten
06.03.0761;Erdarbeiten Aushub bis 1.5 m;Erdarbeiten: Aushub bis 1.61 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 25, Segment 237. Ausführung nach TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;28.05;Erdarbeiten
02.02.0769;Erdarbeiten Aushub bis 2.97 m;Erdarbeiten: Aushub bis 2.21 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 7, Segment 167. Ausführung nach DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;15.36;Erdarbeiten
10.03.0777;Erdarbeiten Aushub bis 1.28 m;Erdarbeiten: Aushub bis 1.46 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 44, Segment 149. Ausführung nach DAfStb-Richtlinie, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;50.59;Erdarbeiten
06.01.0785;Erdarbeiten Aushub bis 2.73 m;Erdarbeiten: Aushub bis 2.7 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 5, Segment 125. Ausführung nach DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;47.57;Erdarbeiten
02.08.0793;Erdarbeiten Aushub bis 1.52 m;Erdarbeiten: Aushub bis 2.81 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 45, Segment 277. Ausführung nach DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;14.36;Erdarbeiten
10.01.0801;Erdarbeiten Aushub bis 1.79 m;Erdarbeiten: Aushub bis 1.13 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 30, Segment 40. Ausführung nach DIN 18300, DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;15.44;Erdarbeiten
06.04.0809;Erdarbeiten Aushub bis 1.29 m;Erdarbeiten: Aushub bis 1.26 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 16, Segment 482. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;46.77;Erdarbeiten
02.03.0817;Erdarbeiten Aushub bis 2.54 m;Erdarbeiten: Aushub bis 2.29 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 12, Segment 267. Ausführung nach DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;64.91;Erdarbeiten
10.02.0825;Erdarbeiten Aushub bis 2.24 m;Erdarbeiten: Aushub bis 1.32 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 8, Segment 258. Ausführung nach DIN 18300, DIN 1998. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;30.0;Erdarbeiten
06.07.0833;Erdarbeiten Aushub bis 1.19 m;Erdarbeiten: Aushub bis 1.63 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 39, Segment 138. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;36.63;Erdarbeiten
02.02.0841;Erdarbeiten Aushub bis 1.75 m;Erdarbeiten: Aushub bis 2.3 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 45, Segment 417. Ausführung nach DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;39.69;Erdarbeiten
10.02.0849;Erdarbeiten Aushub bis 1.18 m;Erdarbeiten: Aushub bis 1.83 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 18, Segment 8. Ausführung nach DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;52.24;Erdarbeiten
06.09.0857;Erdarbeiten Aushub bis 1.21 m;Erdarbeiten: Aushub bis 2.48 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 28, Segment 165. Ausführung nach DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;56.06;Erdarbeiten
02.05.0865;Erdarbeiten Aushub bis 1.46 m;Erdarbeiten: Aushub bis 2.68 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 32, Segment 118. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;40.6;Erdarbeiten
10.07.0873;Erdarbeiten Aushub bis 2.45 m;Erdarbeiten: Aushub bis 1.13 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 28, Segment 316. Ausführung nach DIN 1045‑2, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;32.62;Erdarbeiten
06.04.0881;Erdarbeiten Aushub bis 1.87 m;Erdarbeiten: Aushub bis 2.42 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 4, Segment 101. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;54.85;Erdarbeiten
02.02.0889;Erdarbeiten Aushub bis 2.33 m;Erdarbeiten: Aushub bis 1.59 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 46, Segment 289. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;25.6;Erdarbeiten
10.11.0897;Erdarbeiten Aushub bis 2.24 m;Erdarbeiten: Aushub bis 2.8 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 6, Segment 286. Ausführung nach DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;13.4;Erdarbeiten
06.09.0905;Erdarbeiten Aushub bis 1.79 m;Erdarbeiten: Aushub bis 1.73 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 21, Segment 148. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;34.47;Erdarbeiten
02.02.0913;Erdarbeiten Aushub bis 1.43 m;Erdarbeiten: Aushub bis 1.0 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 23, Segment 290. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;12.36;Erdarbeiten
10.03.0921;Erdarbeiten Aushub bis 1.02 m;Erdarbeiten: Aushub bis 2.14 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 38, Segment 334. Ausführung nach DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;13.78;Erdarbeiten
06.11.0929;Erdarbeiten Aushub bis 2.33 m;Erdarbeiten: Aushub bis 1.53 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 6, Segment 148. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;56.98;Erdarbeiten
02.09.0937;Erdarbeiten Aushub bis 2.26 m;Erdarbeiten: Aushub bis 1.52 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 29, Segment 236. Ausführung nach TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;13.95;Erdarbeiten
10.08.0945;Erdarbeiten Aushub bis 2.92 m;Erdarbeiten: Aushub bis 1.94 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 37, Segment 171. Ausführung nach DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;34.51;Erdarbeiten
06.10.0953;Erdarbeiten Aushub bis 2.91 m;Erdarbeiten: Aushub bis 2.74 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 41, Segment 81. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;34.53;Erdarbeiten
02.04.0961;Erdarbeiten Aushub bis 2.52 m;Erdarbeiten: Aushub bis 2.1 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 28, Segment 29. Ausführung nach DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;20.58;Erdarbeiten
10.03.0969;Erdarbeiten Aushub bis 2.22 m;Erdarbeiten: Aushub bis 1.51 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 20, Segment 470. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;30.45;Erdarbeiten
06.07.0977;Erdarbeiten Aushub bis 1.41 m;Erdarbeiten: Aushub bis 0.96 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 41, Segment 217. Ausführung nach DIN 18300, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;58.1;Erdarbeiten
02.11.0985;Erdarbeiten Aushub bis 2.64 m;Erdarbeiten: Aushub bis 1.84 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 9, Segment 88. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;32.18;Erdarbeiten
10.01.0993;Erdarbeiten Aushub bis 2.94 m;Erdarbeiten: Aushub bis 2.42 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 9, Segment 429. Ausführung nach DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;13.26;Erdarbeiten
06.10.1001;Erdarbeiten Aushub bis 1.46 m;Erdarbeiten: Aushub bis 2.16 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 15, Segment 86. Ausführung nach DIN 1045‑2, DIN 18300. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;14.54;Erdarbeiten
02.04.1009;Erdarbeiten Aushub bis 1.85 m;Erdarbeiten: Aushub bis 2.96 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 9, Segment 67. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;40.57;Erdarbeiten
10.01.1017;Erdarbeiten Aushub bis 1.07 m;Erdarbeiten: Aushub bis 2.3 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 21, Segment 421. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;18.31;Erdarbeiten
